"id","luipiat","chokchia","piautoe","tongmia","nitai","lamlu","kitha","tngtou","imchiat","su","ku","toaN","chhatioh","jitki"
1099,"haksut","TeN7 Si-chong Lau5 Kiat8-gak8","2004POJ-Tai5-oan5 LMJ Phiau-chun2-hoa3 e5 The5-gi7","2004POJ-Tai5-oan5 LMJ Phiau-chun2-hoa3 e5 The5-gi7","2004","p",,0,0,0,0,0,789547,"2005年05月19日 00時00分00秒"
1107,"poto","TiuN Hok8-chu7","TOJ-008-Kha2-le7 kap Si-chong sio Khan-chhiu2","TOJ-008-Kha2-le7 kap Si-chong sio Khan-chhiu2","2001","p",,0,0,0,0,0,42936,"2005年05月20日 00時00分00秒"
1109,"poto","TiuN Hok8-chu7","TOJ-009-Po-chun Te-kiu e Tiong-iau Chu-goan","TOJ-009-Po-chun Te-kiu e Tiong-iau Chu-goan","2001","p",,0,0,0,0,0,112972,"2005年05月20日 00時00分00秒"
1110,"sinsi","TiuN Hok8-chu7","TOJ-009-Pong-khang e boe-a chiu-si kong-beng","TOJ-009-Pong-khang e boe-a chiu-si kong-beng","2001","p",,0,0,0,0,0,7745,"2005年05月20日 00時00分00秒"
1111,"sanbun","Babuza Chu5","TOJ-009-ou5 ter s2 hau2","TOJ-009-ou5 ter s2 hau2","2001","p",,0,0,0,0,0,87922,"2005年05月20日 00時00分00秒"
1115,"poto","Ng5 Chin-kiu3","TOJ-005-Hoat-gi2 Hak-chia Sou hoan-geng","TOJ-005-Hoat-gi2 Hak-chia Sou hoan-geng","2001","p",,0,0,0,0,0,28379,"2005年05月20日 00時00分00秒"
1116,"poto","pian-chip","TOJ-005-News","TOJ-005-News","2001","m",,0,0,0,0,0,24049,"2005年05月20日 00時00分00秒"
1117,"poto","pian-chip","TOJ-007-News","TOJ-007-News","2001","m",,0,0,0,0,0,4449,"2005年05月20日 00時00分00秒"
1118,"phoe","Kiag8-gak8","TOJ-005-Thok8-chia2 hoe5 phoe","TOJ-005-Thok8-chia2 hoe5 phoe","2001","p",,0,0,0,0,0,22495,"2005年05月20日 00時00分00秒"
1119,"poto","Makatau Loan","TOJ-006-TOJ POJ Mai7-jip8 Bang7-lou7","TOJ-006-TOJ POJ Mai7-jip8 Bang7-lou7","2001","p",,0,0,0,0,0,92752,"2005年05月20日 00時00分00秒"
1120,"sinsi","Pou3 Eng-hui7","TOJ-006-Kim-chiN5","TOJ-006-Kim-chiN5","2001","b",,0,0,0,0,0,5379,"2005年05月20日 00時00分00秒"
1121,"sanbun","Pou3 Eng-hui7","TOJ-006-Kong2 Kok-gi2","TOJ-006-Kong2 Kok-gi2","2001","b",,0,0,0,0,0,20146,"2005年05月20日 00時00分00秒"
1122,"kitha","Lau5 Kiat8-gak8","TOJ-006-Unicode e5 Pit-ki3","TOJ-006-Unicode e5 Pit-ki3","2001","p",,0,0,0,0,0,132022,"2005年05月20日 00時00分00秒"
1123,"siosoat","TeN7 Si-chong","TOJ-006-Chhai3-chhoah-bin7 e5 Kou3-su7","TOJ-006-Chhai3-chhoah-bin7 e5 Kou3-su7","2001","p",,0,0,0,0,0,35978,"2005年05月20日 00時00分00秒"
1156,"haksut","TiuN Hok8-chu7","TOJ-002-Tai5-gi2 Kan2-kai3 001","TOJ-002-Tai5-gi2 Kan2-kai3 001","2000","p",,0,0,0,0,0,82349,"2005年05月20日 00時00分00秒"
1157,"haksut","TiuN Hok8-chu7","TOJ-003-Tai5-gi2 Kan2-kai3 gi2-im","TOJ-003-Tai5-gi2 Kan2-kai3 gi2-im","2000","p",,0,0,0,0,0,21541,"2005年05月20日 00時00分00秒"
1158,"haksut","TiuN Hok8-chu7","TOJ-004-Bo2-gi2 kau3-chai5 e5 siuN7-hoat","TOJ-004-Bo2-gi2 kau3-chai5 e5 siuN7-hoat","2000","p",,0,0,0,0,0,71395,"2005年05月20日 00時00分00秒"
1124,"poto","pian-chip","TOJ-006-Hoe7-oan5 Niu3su3","TOJ-006-Hoe7-oan5 Niu3su3","2001","m",,0,0,0,0,0,6356,"2005年05月20日 00時00分00秒"
1125,"poto","Babuza Chu5","TOJ-006-Bunun e5 Chheng2-an Su5","TOJ-006-Bunun e5 Chheng2-an Su5","2001","p",,0,0,0,0,0,61605,"2005年05月20日 00時00分00秒"
1126,"chhiooe","TiuN Hok8-chu7","TOJ-006-Pou2-sip8 Eng-gi2","TOJ-006-Pou2-sip8 Eng-gi2","2001","p",,0,0,0,0,0,39250,"2005年05月20日 00時00分00秒"
1127,"chhiooe","TiuN Hok8-chu7","TOJ-006-Ka-ku7 Siong","TOJ-006-Ka-ku7 Siong","2001","p",,0,0,0,0,0,43036,"2005年05月20日 00時00分00秒"
1128,"sanbun","Ng5 Chin-kiu3","TOJ-006-Han3-bun5 3 ku3","TOJ-006-Han3-bun5 3 ku3","2001","p",,0,0,0,0,0,19357,"2005年05月20日 00時00分00秒"
1129,"sanbun","Babuza Chu5","TOJ-007-Bo5 Chhin-chhiuN7 lang5","TOJ-007-Bo5 Chhin-chhiuN7 lang5","2001","p",,0,0,0,0,0,35688,"2005年05月20日 00時00分00秒"
1130,"haksut","Henry Tan5-TeN7","TOJ-007-Lo5-ma2-ji7 e5 Lou7-iong7","TOJ-007-Lo5-ma2-ji7 e5 Lou7-iong7","2001","p",,0,0,0,0,0,205474,"2005年05月20日 00時00分00秒"
1131,"haksut","Tan5 Le7-soat Teng Lian5-chong","TOJ-007-Kheng7","TOJ-007-Kheng7","2001","m",,0,0,0,0,0,139321,"2005年05月20日 00時00分00秒"
1132,"chhiooe","Ong5 Siok-tin","TOJ-007-Si2-ki5 kau3 lah","TOJ-007-Si2-ki5 kau3 lah","2001","b","hoan-ek8",0,0,0,0,0,49246,"2005年05月20日 00時00分00秒"
1133,"siosoat","Lau5 Iong-eng","TOJ-007-Hai2-te2 SiaN5","TOJ-007-Hai2-te2 SiaN5","2001","b","hoan-ek8",0,0,0,0,0,68380,"2005年05月20日 00時00分00秒"
1134,"sanbun","Ong5 Siok-tin","TOJ-007-Khi7-a2 chhiu7-ki","TOJ-007-Khi7-a2 chhiu7-ki","2001","b","hoan-ek8",0,0,0,0,0,5957,"2005年05月20日 00時00分00秒"
1135,"chhiooe","Ng5 Kheng3-goan5","TOJ-007-Ke-chhui3 Tau3 Ah-chhui3","TOJ-007-Ke-chhui3 Tau3 Ah-chhui3","2001","p",,0,0,0,0,0,116540,"2005年05月20日 00時00分00秒"
1136,"chhiooe","Lian5 Le7-hoa5","TOJ-007-Goa Beh Nia Ban-it","TOJ-007-Goa Beh Nia Ban-it","2001","b",,0,0,0,0,0,48251,"2005年05月20日 00時00分00秒"
1137,"chhiooe","Lian5 Le7-hoa5","TOJ-007-Suh-khui3 kap Su3-kui3","TOJ-007-Suh-khui3 kap Su3-kui3","2001","b",,0,0,0,0,0,49046,"2005年05月20日 00時00分00秒"
1138,"sanbun","Ong5 Siok-tin","TOJ-007-Gan2-cheng5 e5 si5-kong","TOJ-007-Gan2-cheng5 e5 si5-kong","2001","b","hoan-ek8",0,0,0,0,0,15012,"2005年05月20日 00時00分00秒"
1139,"sanbun","Ong5 Ge7-ju5","TOJ-007-Leng-gan KhoaN E Si-tai e Gin-a","TOJ-007-Leng-gan KhoaN E Si-tai e Gin-a","2001","m",,0,0,0,0,0,34261,"2005年05月20日 00時00分00秒"
1140,"phoe","Henry H Tan5-TeN7","TOJ-008-Thok8-chai2 Tau5-su","TOJ-008-Thok8-chai2 Tau5-su","2001","p",,0,0,0,0,0,2659,"2005年05月20日 00時00分00秒"
1141,"phoe","pian-chip","TOJ-008-Pian-chiap Hoe5-eng3","TOJ-008-Pian-chiap Hoe5-eng3","2001","m",,0,0,0,0,0,17050,"2005年05月20日 00時00分00秒"
1143,"sanbun","Lau5 Iong-eng","TOJ-008-Goa2 oh8 Tai5-gi2 e5 Kha-jiah","TOJ-008-Goa2 oh8 Tai5-gi2 e5 Kha-jiah","2001","b",,0,0,0,0,0,115604,"2005年05月20日 00時00分00秒"
1144,"sanbun","Ui-chi3","TOJ-008-Chiah8 siuN pa2","TOJ-008-Chiah8 siuN pa2","2001","p",,0,0,0,0,0,25665,"2005年05月20日 00時00分00秒"
1145,"sanbun","Babuza Chu5","TOJ-008-Goa2 e5 A-mah","TOJ-008-Goa2 e5 A-mah","2001","p",,0,0,0,0,0,133422,"2005年05月20日 00時00分00秒"
1146,"sanbun","Le-soat","TOJ-008-Nng7-Chiong2 Sim-Cheng5","TOJ-008-Nng7-Chiong2 Sim-Cheng5","2001","b",,0,0,0,0,0,52127,"2005年05月20日 00時00分00秒"
1147,"sanbun","Le-soat","TOJ-008-Nng7-Chiong2 Sim-Cheng5","TOJ-008-Nng7-Chiong2 Sim-Cheng5","2001","b",,0,0,0,0,0,52127,"2005年05月20日 00時00分00秒"
1148,"phoe","Ong5 Siok-iong5","TOJ-009-Thok8-chia2 Tau5-su","TOJ-009-Thok8-chia2 Tau5-su","2001","b",,0,0,0,0,0,51545,"2005年05月20日 00時00分00秒"
1149,"siosoat","Ong5 Chun5-hoa5","TOJ-009-Khi2 chhin3-nah e5 kou3-su7","TOJ-009-Khi2 chhin3-nah e5 kou3-su7","2001","b",,0,0,0,0,0,19288,"2005年05月20日 00時00分00秒"
1159,"tuioe","Makatau Loan","TOJ-008-Kong2 Tai5-gi2 Chin Khin-sang","TOJ-008-Kong2 Tai5-gi2 Chin Khin-sang","2001","p",,0,0,0,0,0,45638,"2005年05月20日 00時00分00秒"
1181,"sanbun","Kaut","TOJ-011-Kam2-sia7","TOJ-011-Kam2-sia7","2002","m",,0,0,0,0,0,12061,"2005年05月21日 00時00分00秒"
1182,"sanbun","BAhoansoan","TOJ-011-Goan2 Gentleman","TOJ-011-Goan2 Gentleman","2002","m",,0,0,0,0,0,84938,"2005年05月21日 00時00分00秒"
1183,"phenglun","Tan5 Leng5-giok8","TOJ-011-Lau7-su Eng3-kai Hun-kip mah","TOJ-011-Lau7-su Eng3-kai Hun-kip mah","2002","b",,0,0,0,0,0,234629,"2005年05月21日 00時00分00秒"
1184,"sanbun","Lah-jih","TOJ-011-I7--a","TOJ-011-I7--a","2002","p",,0,0,0,0,0,33573,"2005年05月21日 00時00分00秒"
1185,"sinsi","Tan5 Lui5","TOJ-011-Sin5 be7 be7-ki3--tit","TOJ-011-Sin5 be7 be7-ki3--tit","2002","p",,0,0,0,0,0,7645,"2005年05月21日 00時00分00秒"
1186,"sinsi","Ban7-li2","TOJ-011-Sim-leng5 Koa-si","TOJ-011-Sim-leng5 Koa-si","2002","m",,0,0,0,0,0,10485,"2005年05月21日 00時00分00秒"
1187,"sanbun","Cheng7-gi5","TOJ-011-Hoan2-seng2","TOJ-011-Hoan2-seng2","2002","b",,0,0,0,0,0,14248,"2005年05月21日 00時00分00秒"
1188,"sanbun","Lim5 Tiong5-seng","TOJ-011-Sin e5 Si5-tai7 Ui3 chit-ma2 Khai-si2","TOJ-011-Sin e5 Si5-tai7 Ui3 chit-ma2 Khai-si2","2002","p",,0,0,0,0,0,14540,"2005年05月21日 00時00分00秒"
1189,"poto","TiuN Hok8-chu7","TOJ-011-Tai5-oan5 Bo2-gi2 Chhut-thau5-thiN","TOJ-011-Tai5-oan5 Bo2-gi2 Chhut-thau5-thiN","2002","p",,0,0,0,0,0,48288,"2005年05月21日 00時00分00秒"
1190,"poto","TiuN Hok8-chu7","TOJ-011-TO BG Su-chu Jin7-cheng3 Po3-mia5","TOJ-011-TO BG Su-chu Jin7-cheng3 Po3-mia5","2002","p",,0,0,0,0,0,33012,"2005年05月21日 00時00分00秒"
1191,"poto","TiuN Hok8-chu7","TOJ-012-TO e Kok-ka Gi2-gian5 Cheng3-chhek","TOJ-012-TO e Kok-ka Gi2-gian5 Cheng3-chhek","2002","p",,0,0,0,0,0,35253,"2005年05月21日 00時00分00秒"
1192,"poto","TiuN Hok8-chu7","TOJ-012-Ho7-lo2-oe7 Cho3 Te7-ji7 KoaN-hong Gi-gian","TOJ-012-Ho7-lo2-oe7 Cho3 Te7-ji7 KoaN-hong Gi-gian","2002","p",,0,0,0,0,0,30683,"2005年05月21日 00時00分00秒"
1193,"haksut","Teng Lian5-chong","TOJ-012-KhoaN3 Jit8-chhut","TOJ-012-KhoaN3 Jit8-chhut","2002","p",,0,0,0,0,0,204835,"2005年05月21日 00時00分00秒"
1194,"sanbun","Ui-chi3","TOJ-012-Chai3-hoe3 e5 jit8-chi2","TOJ-012-Chai3-hoe3 e5 jit8-chi2","2002","p",,0,0,0,0,0,14246,"2005年05月21日 00時00分00秒"
1195,"sanbun","Lau5 Iong-eng","TOJ-012-Ui3 Bo2-gi2 e5 Hak8-sip8 Kian3-lip8","TOJ-012-Ui3 Bo2-gi2 e5 Hak8-sip8 Kian3-lip8","2002","b","ek8-sia2",0,0,0,0,0,68144,"2005年05月21日 00時00分00秒"
1196,"sinsi","Siok-iong5","TOJ-012-Han-chi5-hoe","TOJ-012-Han-chi5-hoe","2002","b",,0,0,0,0,0,4027,"2005年05月21日 00時00分00秒"
1197,"phenglun","Makatau Loan","TOJ-012-LUN7 HOAN-EK8","TOJ-012-LUN7 HOAN-EK8","2002","m",,0,0,0,0,0,181014,"2005年05月21日 00時00分00秒"
1198,"sanbun","Hoanya KC","TOJ-012-I2-keng Tiau3-oan2 e5 Heng5-iaN2","TOJ-012-I2-keng Tiau3-oan2 e5 Heng5-iaN2","2002","m",,0,0,0,0,0,133819,"2005年05月21日 00時00分00秒"
1199,"phoe","Li2 Khin5-hoaN7","TOJ-013-Hai2-goa7 e5 Lai5-phoe","TOJ-013-Hai2-goa7 e5 Lai5-phoe","2002","p",,0,0,0,0,0,11478,"2005年05月21日 00時00分00秒"
1200,"sinsi","Ong5 Siok-tin","TOJ-013-Ho2-mia7 e5 Gin2-a2-si5","TOJ-013-Ho2-mia7 e5 Gin2-a2-si5","2002","b",,0,0,0,0,0,16882,"2005年05月21日 00時00分00秒"
1201,"gina","Ong5 Siok-tin","TOJ-013-Gin2-a2-si Siu7-khi3","TOJ-013-Gin2-a2-si Siu7-khi3","2002","b",,0,0,0,0,0,9401,"2005年05月21日 00時00分00秒"
1202,"sanbun","Max Lu","TOJ-013-Sorting","TOJ-013-Sorting","2002","p",,0,0,0,0,0,78887,"2005年05月21日 00時00分00秒"
1203,"sanbun","TiuN Hok8-chu7","TOJ-013-TiN7 Ji5-giok8 Bok8-su 80 Hoe3 SeN-jit8","TOJ-013-TiN7 Ji5-giok8 Bok8-su 80 Hoe3 SeN-jit8","2002","p",,0,0,0,0,0,39041,"2005年05月21日 00時00分00秒"
1204,"sanbun","Ong5 Siok-tin","TOJ-013-TiN7 Bok8-su 80 Hoe3 SeN-jit8 kam-gian","TOJ-013-TiN7 Bok8-su 80 Hoe3 SeN-jit8 kam-gian","2002","b",,0,0,0,0,0,38276,"2005年05月21日 00時00分00秒"
1240,"toanki","An-ki5","Oahmia-039-PUN2-JIN5 IOK-HAN7","Oahmia-039-PUN2-JIN5 IOK-HAN7","1957","b","ek8 sut8",0,0,0,0,0,30494,"2005年05月22日 00時00分00秒"
1241,"kitha","Li2 Khin5-hoaN7","HCH-2013-Choe3-au7 chit8 kho3","HCH-2013-Choe3-au7 chit8 kho3","2004","p",,0,0,0,0,0,53097,"2005年05月22日 00時00分00秒"
1259,"sanbun","Chng543","BP075-SeN kiaN","BP075-SeN kiaN","2002","p",,0,0,0,0,0,44457,"2005年05月25日 00時00分00秒"
1260,"sanbun","Babuza Chu5","BP075-TBBP 6 chiuni","BP075-TBBP 6 chiuni","2002","p",,0,0,0,0,0,24788,"2005年05月25日 00時00分00秒"
1261,"sinsi","Kiok-hoe","BP077-SiuNkhi","BP077-SiuNkhi","2003","p",,0,0,0,0,0,6180,"2005年05月25日 00時00分00秒"
1262,"gina","A-hong7","BP087-Ku kap thou-a","BP087-Ku kap thou-a","2003","p",,0,0,0,0,0,14347,"2005年05月25日 00時00分00秒"
1263,"gina","A-hong7","BP087-Thai-kong tio-hi","BP087-Thai-kong tio-hi","2003","p",,0,0,0,0,0,14432,"2005年05月25日 00時00分00秒"
1264,"gina","A-hong7","BP094-Chhiuna LohsoaN","BP094-Chhiuna LohsoaN","2003","p",,0,0,0,0,0,17973,"2005年05月25日 00時00分00秒"
1265,"gina","A-hong7","BP094-ChiNchhiu","BP094-ChiNchhiu","2004","p",,0,0,0,0,0,14291,"2005年05月25日 00時00分00秒"
1266,"gina","A-hong7","BP094-Gina KhoaN ChheN","BP094-Gina KhoaN ChheN","2004","p",,0,0,0,0,0,13143,"2005年05月25日 00時00分00秒"
1267,"gina","A-hong7","BP094-Ku kap Gu","BP094-Ku kap Gu","2004","p",,0,0,0,0,0,21500,"2005年05月25日 00時00分00秒"
1268,"sanbun","Un Siok-cheng","BP095-Kngkhim","BP095-Kngkhim","2004","b",,0,0,0,0,0,20106,"2005年05月25日 00時00分00秒"
1269,"sinsi","A-hi","BP098-Chiah chiN","BP098-Chiah chiN","2004","p",,0,0,0,0,0,2756,"2005年05月25日 00時00分00秒"
1270,"sinsi","A-hi","BP098-ChiN","BP098-ChiN","2004","p",,0,0,0,0,0,2247,"2005年05月25日 00時00分00秒"
1271,"sanbun","Gou5 Le7-hui7","BP099-69 khou e tosu chungiam","BP099-69 khou e tosu chungiam","2004","b",,0,0,0,0,0,63124,"2005年05月25日 00時00分00秒"
1272,"gina","A-hong7","BP099-Alibabah","BP099-Alibabah","2004","p",,0,0,0,0,0,21624,"2005年05月25日 00時00分00秒"
1273,"gina","A-hong7","BP099-Chiohthau phang","BP099-Chiohthau phang","2004","p",,0,0,0,0,0,14698,"2005年05月25日 00時00分00秒"
1274,"sanbun","Toa7-thau5","TGB001-1st SOI","TGB001-1st SOI","1999","p",,0,0,0,0,0,12193,"2005年05月25日 00時00分00秒"
1275,"phoe","A-phoe3","TGB001-A-phoe e phoe","TGB001-A-phoe e phoe","1999","b",,0,0,0,0,0,23494,"2005年05月25日 00時00分00秒"
1276,"phoe","I5-iong5","TGB001-I-iong e phoe","TGB001-I-iong e phoe","1999","b",,0,0,0,0,0,11336,"2005年05月25日 00時00分00秒"
1277,"sanbun","Toa7-thau5-lian5","TGB001-kek-tiam-tiam","TGB001-kek-tiam-tiam","1999","b",,0,0,0,0,0,33380,"2005年05月25日 00時00分00秒"
1278,"phoe","Kim-chu","TGB001-Kim-chu Kim-chhiok e phoe","TGB001-Kim-chu Kim-chhiok e phoe","1999","b",,0,0,0,0,0,9149,"2005年05月25日 00時00分00秒"
1279,"sanbun","Abon","TGB001-Lai-khi SOI","TGB001-Lai-khi SOI","1999","p",,0,0,0,0,0,27450,"2005年05月25日 00時00分00秒"
1280,"sanbun","Pasuya","TGB001-SOI liauau","TGB001-SOI liauau","1999","p",,0,0,0,0,0,24139,"2005年05月25日 00時00分00秒"
1281,"phoe","A-bun5","TGB002-Abun e phoe","TGB002-Abun e phoe","1999","b",,0,0,0,0,0,16739,"2005年05月25日 00時00分00秒"
1282,"phoe","A-u2","TGB002-Au e phoe","TGB002-Au e phoe","1999","p",,0,0,0,0,0,36495,"2005年05月25日 00時00分00秒"
1283,"sanbun","Bah-chang3","TGB002-Goa khiam 1 hang","TGB002-Goa khiam 1 hang","1999","p",,0,0,0,0,0,12950,"2005年05月25日 00時00分00秒"
1284,"sanbun","Toa7-thau5-lian5","TGB002-Hakhau e差別待遇","TGB002-Hakhau e差別待遇","1999","b",,0,0,0,0,0,23441,"2005年05月25日 00時00分00秒"
1285,"sanbun","Toa7-thau5","TGB002-Hou i e phoe","TGB002-Hou i e phoe","1999","p",,0,0,0,0,0,15890,"2005年05月25日 00時00分00秒"
1286,"sinsi","Noya","TGB002-Su-liam e hou-siaN","TGB002-Su-liam e hou-siaN","1999","b",,0,0,0,0,0,5210,"2005年05月25日 00時00分00秒"
1287,"sanbun","Abon","TGB002-Taigi SOI","TGB002-Taigi SOI","1999","p",,0,0,0,0,0,34753,"2005年05月25日 00時00分00秒"
1288,"sanbun","Toa7-thau5-lian5","TGB003-Bo-chui tih焦慮","TGB003-Bo-chui tih焦慮","1999","b",,0,0,0,0,0,25926,"2005年05月25日 00時00分00秒"
1289,"phenglun","Pasuya","TGB003-Chitkhoan the-che","TGB003-Chitkhoan the-che","1999","p",,0,0,0,0,0,23540,"2005年05月25日 00時00分00秒"
1290,"sanbun","Abon","TGB003-TGB Thong-sin","TGB003-TGB Thong-sin","1999","p",,0,0,0,0,0,31692,"2005年05月25日 00時00分00秒"
401,"toanki","phian-chip-sek","KHKP-0623-Kou3 Ong5 Kang TiuN2-lo2 sio2-toan7","KHKP-0623-Kou3 Ong5 Kang TiuN2-lo2 sio2-toan7","1937","m",,0,0,0,0,0,8305,"2005年04月27日 00時00分00秒"
402,"toanki","Sia7 Hok-goan5","KHKP-0624-Kou3 Li2 Tek TiuN2-lo2 e5 sio2-toan7","KHKP-0624-Kou3 Li2 Tek TiuN2-lo2 e5 sio2-toan7","1937","p",,0,0,0,0,0,15871,"2005年04月27日 00時00分00秒"
403,"toanki","phian-chip-sek","KHKP-0627-Tan5 Teng2-khoan5 sio2-toan7","KHKP-0627-Tan5 Teng2-khoan5 sio2-toan7","1937","m",,0,0,0,0,0,8620,"2005年04月27日 00時00分00秒"
404,"toanki","Sia7 Bok8-kiong5","KHKP-0629-PhoaN Sek8-pin e5 sio2-toan7","KHKP-0629-PhoaN Sek8-pin e5 sio2-toan7","1937","p",,0,0,0,0,0,3477,"2005年04月27日 00時00分00秒"
405,"sanbun","PhoaN To7-eng5","KHKP-0646-Kou3 Chiu Si7 Sian-siN","KHKP-0646-Kou3 Chiu Si7 Sian-siN","1939","p",,0,0,0,0,0,54817,"2005年04月27日 00時00分00秒"
406,"sanbun","phian-chip-sek","KHKP-0649-Kou3 Ong5 Liau7--si7 Siam2","KHKP-0649-Kou3 Ong5 Liau7--si7 Siam2","1939","m",,0,0,0,0,0,15674,"2005年04月27日 00時00分00秒"
407,"toanki","Gou5 Tek-go5","KHKP-0651-Chu5-ai3 che2 e5 Sio2-toan7","KHKP-0651-Chu5-ai3 che2 e5 Sio2-toan7","1939","m",,0,0,0,0,0,10704,"2005年04月27日 00時00分00秒"
408,"sanbun","Lim5 Kin2-sin7","KHKP-0653-Kou3 Liau7 Seng5-phi Ong","KHKP-0653-Kou3 Liau7 Seng5-phi Ong","1939","p",,0,0,0,0,0,37590,"2005年04月27日 00時00分00秒"
409,"toanki","Gou5 Ban7-seng","KHKP-0654-Kou3 Tan5--si7 Choan5 e5 Sio2-toan7","KHKP-0654-Kou3 Tan5--si7 Choan5 e5 Sio2-toan7","1939","p",,0,0,0,0,0,13562,"2005年04月27日 00時00分00秒"
410,"toanki","A. P. Seng","KHKP-0655-Sou Iok8-chai5 Bok8-su e5 Sio2-toan7","KHKP-0655-Sou Iok8-chai5 Bok8-su e5 Sio2-toan7","1939","m",,0,0,0,0,0,23961,"2005年04月27日 00時00分00秒"
411,"toanki","phian-chip-sek","KHKP-0663-Ang5--si7 Chin e5 Sio2-toan7","KHKP-0663-Ang5--si7 Chin e5 Sio2-toan7","1940","m",,0,0,0,0,0,5640,"2005年04月27日 00時00分00秒"
412,"toanki","phian-chip-sek","KHKP-0664-Kou3 Mui5 Kam-bu7 Bok8-su e5 Liok8-lek8","KHKP-0664-Kou3 Mui5 Kam-bu7 Bok8-su e5 Liok8-lek8","1940","m",,0,0,0,0,0,8225,"2005年04月27日 00時00分00秒"
413,"toanki","Lim5 Hak8-kiong","KHKP-0664-Kou3 Mui5 Kam-bu7 Bok8-su e5 Sio2-toan7","KHKP-0664-Kou3 Mui5 Kam-bu7 Bok8-su e5 Sio2-toan7","1940","p",,0,0,0,0,0,37081,"2005年04月27日 00時00分00秒"
414,"toanki","Si Chin2-jiong7","KHKP-0667-IuN5--si7 Keh e5 Sio2-toan7","KHKP-0667-IuN5--si7 Keh e5 Sio2-toan7","1940","p",,0,0,0,0,0,9510,"2005年04月27日 00時00分00秒"
415,"toanki","Ko Kim-seng","KHKP-0674-Ko Tek-chiong e5 Sio2-toan7","KHKP-0674-Ko Tek-chiong e5 Sio2-toan7","1941","p",,0,0,0,0,0,13728,"2005年04月27日 00時00分00秒"
417,"sinsi","李勤岸","HCH-KLP-1994-Png7-si5-chheng3","HCH-KLP-1994-Png7-si5-chheng3","2003","p",,0,0,0,0,0,5504,"2005年04月29日 00時00分00秒"
418,"sinsi","ai3-chha5","HCH-KLP-1998-SeN3-mia7","HCH-KLP-1998-SeN3-mia7","2003","m",,0,0,0,0,0,4148,"2005年04月29日 00時00分00秒"
419,"sinsi","ai3-chha5","HCH-KLP-1995-Tuh-ku","HCH-KLP-1995-Tuh-ku","2003","m",,0,0,0,0,0,5280,"2005年04月29日 00時00分00秒"
420,"chhiooe","Siau Lah-jih","HCH-KLP-1999-A-pa gia5 chheh-pau","HCH-KLP-1999-A-pa gia5 chheh-pau","2003","p",,0,0,0,0,0,30082,"2005年04月29日 00時00分00秒"
421,"sinsi","Ko Se3-tek8","HCH-KLP-1995-Hong5-hun","HCH-KLP-1995-Hong5-hun","2003","p",,0,0,0,0,0,5759,"2005年04月29日 00時00分00秒"
422,"sanbun","phian-chip-sek","KHKP-0061-Lun7 Kam-chia3","KHKP-0061-Lun7 Kam-chia3","1890","m",,0,0,0,0,0,41787,"2005年04月30日 00時00分00秒"
423,"sanbun","Lim5 Chheng-liam5","KHKP-0602-Hian7-chai7 e5 A-mi-chok8","KHKP-0602-Hian7-chai7 e5 A-mi-chok8","1935","p",,0,0,0,0,0,29640,"2005年04月30日 00時00分00秒"
424,"sanbun","phian-chip-sek","KHKP-0606-Im-gak8 Sui5-pit","KHKP-0606-Im-gak8 Sui5-pit","1935","m",,0,0,0,0,0,51311,"2005年04月30日 00時00分00秒"
425,"sanbun","Toh Heng5-li7","KHKP-0609-Lin2 m7-thang kek kiaN2-ji5 e5 siu7-khi3","KHKP-0609-Lin2 m7-thang kek kiaN2-ji5 e5 siu7-khi3","1935","p",,0,0,0,0,0,42236,"2005年04月30日 00時00分00秒"
722,"sinsi","phian-chip-sek","KHKP-0076-Kau3-hoe7 e5 hiaN-ti7 sou2 Cho3","KHKP-0076-Kau3-hoe7 e5 hiaN-ti7 sou2 Cho3","1891","m",,0,0,0,0,0,33169,"2005年05月13日 00時00分00秒"
723,"sinsi","phian-chip-sek","KHKP-0094-Sin-ni5 e5 Si","KHKP-0094-Sin-ni5 e5 Si","1893","m",,0,0,0,0,0,8277,"2005年05月13日 00時00分00秒"
724,"sinsi","phian-chip-sek","KHKP-0106-Pou2 Iong2-sim-sin5-si","KHKP-0106-Pou2 Iong2-sim-sin5-si","1894","m",,0,0,0,0,0,24260,"2005年05月13日 00時00分00秒"
725,"sinsi","phian-chip-sek","KHKP-0149-Sin hoan-ek8 e5 Si","KHKP-0149-Sin hoan-ek8 e5 Si","1897","m",,0,0,0,0,0,11999,"2005年05月13日 00時00分00秒"
726,"sinsi","phian-chip-sek","KHKP-0181-Ia5-sou iau2 chhoa7-lou7","KHKP-0181-Ia5-sou iau2 chhoa7-lou7","1900","m",,0,0,0,0,0,7717,"2005年05月13日 00時00分00秒"
727,"sinsi","phian-chip-sek","KHKP-0544-Seng3 e5 Sin3-giong2","KHKP-0544-Seng3 e5 Sin3-giong2","1930","m",,0,0,0,0,0,8887,"2005年05月13日 00時00分00秒"
728,"sinsi","phian-chip-sek","KHKP-0612-Kam2-siong2 Koa","KHKP-0612-Kam2-siong2 Koa","1936","m",,0,0,0,0,0,8114,"2005年05月13日 00時00分00秒"
729,"sinsi","phian-chip-sek","KHKP-0616-Sin Chan3-bi2-koa 152","KHKP-0616-Sin Chan3-bi2-koa 152","1936","m",,0,0,0,0,0,4435,"2005年05月13日 00時00分00秒"
